2021-12-07 21:07:50.225931,155,131,164
2021-12-07 22:27:05.610503,149,133,168
2021-12-08 06:35:49.385657,179,92,179
2021-12-08 07:29:09.981360,173,95,182
2021-12-08 08:48:13.471091,171,96,183
2021-12-08 09:28:06.730033,150,101,199
2021-12-08 10:05:46.512178,149,102,199
2021-12-08 10:48:39.916020,149,101,200
2021-12-08 11:00:39.569586,151,99,200
2021-12-08 11:32:09.590164,150,98,202
2021-12-08 12:07:27.759782,152,101,197
2021-12-08 13:01:42.018286,148,101,201
2021-12-08 13:42:36.852801,149,101,200
2021-12-08 14:30:56.539097,152,101,197
2021-12-08 15:10:55.886238,147,102,201
2021-12-08 16:10:20.896742,172,71,207
2021-12-08 17:23:22.578753,172,73,205
2021-12-08 18:13:14.950388,169,73,208
2021-12-08 19:21:51.821716,166,74,210
2021-12-08 19:54:30.484469,162,76,212
2021-12-08 20:12:26.909178,163,73,214
2021-12-08 21:21:07.102331,166,75,209
2021-12-08 22:02:31.964691,164,75,211
2021-12-09 05:25:39.067026,170,108,172
2021-12-09 06:41:24.984229,173,107,170
2021-12-09 07:53:14.299644,172,109,169
2021-12-09 08:42:25.144745,173,107,170
2021-12-09 09:47:19.882596,178,105,167
2021-12-09 10:01:31.738029,172,108,170
2021-12-09 10:54:05.636721,173,109,168
2021-12-09 11:22:04.478844,171,108,171
2021-12-09 12:52:41.760370,163,85,202
2021-12-09 13:29:35.256279,166,83,201
2021-12-09 14:15:27.259027,164,84,202
2021-12-09 15:08:25.527643,162,86,202
2021-12-09 15:42:31.322990,161,86,203
2021-12-09 16:01:29.143999,165,85,200
2021-12-09 17:16:49.888588,163,84,203
2021-12-09 21:46:26.497179,141,86,223
2021-12-09 22:49:56.582792,138,87,225
2021-12-10 06:09:53.087717,142,85,223
2021-12-10 07:38:08.126655,143,84,223
2021-12-10 09:29:47.759326,140,86,224
2021-12-10 11:20:30.948002,140,84,226
2021-12-10 12:26:09.235244,136,84,230
date,pos,neg,neut
2021-12-10 13:10:29.839135,135,84,231
date,pos,neg,neut
2021-12-10 14:03:10.743031,139,83,228
date,pos,neg,neut
2021-12-10 15:32:31.382199,134,87,229
date,pos,neg,neut
2021-12-10 16:11:47.887308,138,85,227
date,pos,neg,neut
2021-12-10 17:34:38.166255,135,86,229
date,pos,neg,neut
2021-12-10 21:18:29.836658,185,57,208
date,pos,neg,neut
2021-12-11 07:23:13.510216,148,84,218
date,pos,neg,neut
2021-12-11 08:17:14.182283,152,82,216
date,pos,neg,neut
2021-12-11 09:10:29.356017,153,81,216
date,pos,neg,neut
2021-12-11 11:19:41.656871,151,82,217
date,pos,neg,neut
2021-12-11 12:01:16.572001,154,80,216
2021-12-11 14:31:50.519224,153,78,219
2021-12-11 15:58:33.825186,169,89,192
2021-12-11 16:27:44.729971,173,89,188
2021-12-11 17:13:30.003968,171,90,189
2021-12-11 18:20:10.390124,169,89,192
2021-12-11 19:25:03.066326,168,90,192
2021-12-11 20:04:28.494561,174,86,190
2021-12-11 21:58:02.629153,95,58,297
2021-12-11 22:25:35.237707,94,57,299
2021-12-12 07:46:23.004012,152,72,226
2021-12-12 08:17:05.972921,151,72,227
2021-12-12 09:05:41.994508,152,72,226
2021-12-12 11:38:57.083296,150,73,227
2021-12-12 12:22:38.301420,174,83,193
2021-12-12 13:07:35.385974,179,82,189
2021-12-12 15:42:28.509253,171,85,194
2021-12-12 18:28:43.831804,173,80,197
2021-12-12 19:31:23.970374,175,80,195
2021-12-12 20:11:43.194778,174,84,192
2021-12-12 21:06:06.875920,171,85,194
2021-12-12 22:00:45.191604,133,109,208
2021-12-13 06:41:22.208670,144,134,172
2021-12-13 08:39:09.564321,146,133,171
2021-12-13 09:17:56.454038,145,133,172
2021-12-13 10:11:06.920821,143,133,174
2021-12-13 11:49:45.205431,142,134,174
2021-12-13 12:32:02.010691,145,133,172
2021-12-13 13:44:23.611716,150,129,171
2021-12-13 14:03:38.996316,145,131,174
2021-12-13 16:01:29.219658,146,131,173
2021-12-13 22:47:48.282424,148,122,180
2021-12-13 23:14:46.437833,146,123,181
2021-12-14 06:30:01.668337,180,100,170
2021-12-14 07:41:09.552280,182,100,168
2021-12-14 09:01:12.541855,180,103,167
2021-12-14 10:44:02.878977,178,100,172
2021-12-14 11:23:10.960868,177,100,173
2021-12-14 12:53:35.313286,182,100,168
2021-12-14 13:33:11.978888,177,102,171
2021-12-14 14:03:21.663905,180,99,171
2021-12-14 15:04:16.522748,181,99,170
2021-12-14 16:03:22.633662,146,90,214
2021-12-14 17:03:24.153601,147,90,213
2021-12-14 18:11:33.786164,143,93,214
2021-12-14 20:12:20.029774,139,93,218
2021-12-14 21:21:32.091878,141,94,215
2021-12-15 06:40:25.556095,186,67,197
2021-12-15 08:26:19.778552,191,64,195
2021-12-15 09:34:02.283991,189,64,197
2021-12-15 12:45:35.855922,181,78,191
2021-12-15 12:46:31.466967,183,82,185
2021-12-15 13:46:41.115,184,80,186
2021-12-15 15:47:13.414618,179,79,192
2021-12-15 16:05:41.525692,178,79,193
2021-12-15 18:05:47.954456,179,78,193
2021-12-15 19:15:40.110572,191,69,190
2021-12-15 20:12:35.820346,175,80,195
2021-12-15 21:30:37.364188,180,82,188
2021-12-16 06:48:03.695879,176,79,195
2021-12-16 09:45:35.791022,174,76,200
2021-12-16 11:07:40.472054,221,50,179
2021-12-16 12:03:45.687159,178,77,195
2021-12-16 13:47:51.063802,177,77,196
2021-12-16 14:26:31.409352,178,77,195
2021-12-16 16:22:33.436940,184,79,187
2021-12-16 20:42:40.929951,164,117,169
2021-12-17 05:46:53.129943,160,117,173
2021-12-17 08:13:31.739707,161,120,169
2021-12-17 09:21:23.186202,161,120,169
2021-12-17 10:12:23.992277,192,80,178
2021-12-17 12:18:55.325479,190,80,180
2021-12-17 13:35:03.815191,156,77,217
2021-12-17 17:52:33.643141,178,86,186
2021-12-17 18:38:09.221764,183,88,179
2021-12-17 19:25:08.616702,175,86,189
2021-12-17 20:30:32.813020,179,87,184
2021-12-17 21:52:14.710373,177,86,187
2021-12-17 22:30:44.783537,155,74,221
2021-12-18 05:37:01.619895,176,86,188
2021-12-18 07:51:26.367903,178,89,183
2021-12-18 08:35:11.175953,177,86,187
2021-12-18 10:50:42.693576,175,82,193
2021-12-18 12:05:13.353988,175,82,193
2021-12-18 12:37:09.696218,176,81,193
